Make,Model,Year,HP,Cylinders,Transmission,Drive Mode,Vehicle Style,MPG-H,MPG-C,Popularity,Price,HP_Type,Price_class
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,29510,low,low
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,29780,low,low
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,37900,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,41560,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,34830,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,31200,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,34500,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,32810,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,36210,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,33140,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,43250,low,mid
Nissan,Pathfinder,2015,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,31470,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,33150,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,38100,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,41610,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,43300,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,29830,low,low
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,36410,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,34840,low,mid
Nissan,Pathfinder,2016,260.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,31520,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,37790,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,32980,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,36100,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,30290,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2009,42070,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,34670,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,43760,low,mid
Nissan,Pathfinder,2017,284.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,26,19,2009,31980,low,mid
Volkswagen,Phaeton,2004,335.0,8.0,AUTOMATIC,all wheel drive,Sedan,21,14,873,64600,high,high
Volkswagen,Phaeton,2004,420.0,12.0,AUTOMATIC,all wheel drive,Sedan,17,11,873,94600,high,high
Volkswagen,Phaeton,2004,420.0,12.0,AUTOMATIC,all wheel drive,Sedan,17,11,873,79900,high,high
Volkswagen,Phaeton,2005,335.0,8.0,AUTOMATIC,all wheel drive,Sedan,21,14,873,66950,high,high
Volkswagen,Phaeton,2005,420.0,12.0,AUTOMATIC,all wheel drive,Sedan,17,11,873,96100,high,high
Volkswagen,Phaeton,2005,335.0,8.0,AUTOMATIC,all wheel drive,Sedan,21,14,873,74600,high,high
Volkswagen,Phaeton,2005,420.0,12.0,AUTOMATIC,all wheel drive,Sedan,17,11,873,100800,high,high
Volkswagen,Phaeton,2006,444.0,12.0,AUTOMATIC,all wheel drive,Sedan,17,11,873,101300,high,high
Volkswagen,Phaeton,2006,444.0,12.0,AUTOMATIC,all wheel drive,Sedan,17,11,873,96600,high,high
Volkswagen,Phaeton,2006,335.0,8.0,AUTOMATIC,all wheel drive,Sedan,21,14,873,66700,high,high
Volkswagen,Phaeton,2006,335.0,8.0,AUTOMATIC,all wheel drive,Sedan,21,14,873,74350,high,high
Rolls-Royce,Phantom Coupe,2014,453.0,12.0,AUTOMATIC,rear wheel drive,Coupe,19,11,86,433550,high,high
Rolls-Royce,Phantom Coupe,2015,453.0,12.0,AUTOMATIC,rear wheel drive,Coupe,19,11,86,438325,high,high
Rolls-Royce,Phantom Coupe,2016,453.0,12.0,AUTOMATIC,rear wheel drive,Coupe,19,11,86,449525,high,high
Rolls-Royce,Phantom Drophead Coupe,2014,453.0,12.0,AUTOMATIC,rear wheel drive,Convertible,19,11,86,474600,high,high
Rolls-Royce,Phantom Drophead Coupe,2015,453.0,12.0,AUTOMATIC,rear wheel drive,Convertible,19,11,86,479775,high,high
Rolls-Royce,Phantom Drophead Coupe,2016,453.0,12.0,AUTOMATIC,rear wheel drive,Convertible,19,11,86,492000,high,high
Rolls-Royce,Phantom,2014,453.0,12.0,AUTOMATIC,rear wheel drive,Sedan,19,11,86,402940,high,high
Rolls-Royce,Phantom,2014,453.0,12.0,AUTOMATIC,rear wheel drive,Sedan,19,11,86,474990,high,high
Rolls-Royce,Phantom,2015,453.0,12.0,AUTOMATIC,rear wheel drive,Sedan,19,11,86,407400,high,high
Rolls-Royce,Phantom,2015,453.0,12.0,AUTOMATIC,rear wheel drive,Sedan,19,11,86,480175,high,high
Rolls-Royce,Phantom,2016,453.0,12.0,AUTOMATIC,rear wheel drive,Sedan,19,11,86,417825,high,high
Rolls-Royce,Phantom,2016,453.0,12.0,AUTOMATIC,rear wheel drive,Sedan,19,11,86,492425,high,high
Toyota,Pickup,1993,150.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,20,15,2031,2047,low,low
Toyota,Pickup,1993,150.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,14,2031,2550,low,low
Toyota,Pickup,1993,150.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,14,2031,2221,low,low
Toyota,Pickup,1993,150.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,20,15,2031,2000,low,low
Toyota,Pickup,1993,116.0,4.0,MANUAL,four wheel drive,Extended Cab Pickup,20,17,2031,2142,low,low
Toyota,Pickup,1993,116.0,4.0,MANUAL,four wheel drive,Regular Cab Pickup,20,17,2031,2013,low,low
Toyota,Pickup,1994,116.0,4.0,MANUAL,four wheel drive,Extended Cab Pickup,20,17,2031,2293,low,low
Toyota,Pickup,1994,150.0,6.0,MANUAL,four wheel drive,Regular Cab Pickup,17,14,2031,2281,low,low
Toyota,Pickup,1994,116.0,4.0,MANUAL,rear wheel drive,Regular Cab Pickup,25,19,2031,2000,low,low
Toyota,Pickup,1994,116.0,4.0,MANUAL,four wheel drive,Regular Cab Pickup,20,17,2031,2115,low,low
Toyota,Pickup,1994,116.0,4.0,MANUAL,rear wheel drive,Extended Cab Pickup,25,19,2031,2000,low,low
Toyota,Pickup,1994,150.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,20,15,2031,2040,low,low
Toyota,Pickup,1994,150.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,14,2031,2423,low,low
Toyota,Pickup,1994,150.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,20,15,2031,2188,low,low
Toyota,Pickup,1994,150.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,14,2031,2699,low,low
Toyota,Pickup,1995,150.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,22,16,2031,2311,low,low
Toyota,Pickup,1995,150.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,14,2031,2691,low,low
Toyota,Pickup,1995,116.0,4.0,MANUAL,rear wheel drive,Extended Cab Pickup,25,19,2031,2197,low,low
Toyota,Pickup,1995,116.0,4.0,MANUAL,four wheel drive,Extended Cab Pickup,20,17,2031,2553,low,low
Toyota,Pickup,1995,116.0,4.0,MANUAL,four wheel drive,Regular Cab Pickup,20,17,2031,2409,low,low
Toyota,Pickup,1995,150.0,6.0,MANUAL,four wheel drive,Extended Cab Pickup,17,14,2031,2912,low,low
Toyota,Pickup,1995,116.0,4.0,MANUAL,rear wheel drive,Regular Cab Pickup,25,19,2031,2000,low,low
Toyota,Pickup,1995,150.0,6.0,MANUAL,rear wheel drive,Extended Cab Pickup,22,16,2031,2498,low,low
Toyota,Pickup,1995,150.0,6.0,MANUAL,four wheel drive,Regular Cab Pickup,17,14,2031,2539,low,low
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,33720,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,40020,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,36970,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,33120,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,41620,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,38970,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,31470,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,34720,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,36970,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,35370,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,29870,low,low
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,32120,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,25,18,2202,37370,low,mid
Honda,Pilot,2015,250.0,6.0,AUTOMATIC,four wheel drive,4dr SUV,24,17,2202,38570,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,39455,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,19,2202,46570,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,38855,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,37855,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,33580,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,36055,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,31945,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,37055,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,30145,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,34380,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,32580,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,35380,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2202,41170,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,19,2202,42970,low,mid
Honda,Pilot,2016,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,37655,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,39255,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,36455,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,39855,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,38055,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,19,2202,47070,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,33030,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,37455,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,38255,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,34830,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,32395,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,20,2202,41670,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,18,2202,35830,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,all wheel drive,4dr SUV,26,19,2202,43470,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,34030,low,mid
Honda,Pilot,2017,280.0,6.0,AUTOMATIC,front wheel drive,4dr SUV,27,19,2202,30595,low,mid
Mitsubishi,Precis,1992,81.0,4.0,MANUAL,front wheel drive,2dr Hatchback,30,25,436,2000,low,low
Honda,Prelude,1999,200.0,4.0,MANUAL,front wheel drive,Coupe,24,20,2202,3065,low,low
Honda,Prelude,1999,200.0,4.0,MANUAL,front wheel drive,Coupe,24,20,2202,3367,low,low
Honda,Prelude,2000,200.0,4.0,MANUAL,front wheel drive,Coupe,25,20,2202,3843,low,low
Honda,Prelude,2000,200.0,4.0,MANUAL,front wheel drive,Coupe,25,20,2202,3407,low,low
Honda,Prelude,2001,200.0,4.0,MANUAL,front wheel drive,Coupe,25,20,2202,26100,low,low
Honda,Prelude,2001,200.0,4.0,MANUAL,front wheel drive,Coupe,25,20,2202,23600,low,low
Honda,Prelude,2001,195.0,4.0,AUTOMATIC,front wheel drive,Coupe,24,19,2202,24600,low,low
Toyota,Previa,1995,138.0,4.0,AUTOMATIC,rear wheel drive,Passenger Minivan,20,15,2031,2000,low,low
Toyota,Previa,1995,161.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,20,15,2031,2000,low,low
Toyota,Previa,1995,161.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,20,15,2031,2194,low,low
Toyota,Previa,1995,161.0,4.0,AUTOMATIC,rear wheel drive,Passenger Minivan,20,16,2031,2000,low,low
Toyota,Previa,1995,138.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,19,15,2031,2088,low,low
Toyota,Previa,1995,138.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,19,15,2031,2000,low,low
Toyota,Previa,1996,161.0,4.0,AUTOMATIC,rear wheel drive,Passenger Minivan,20,16,2031,2064,low,low
Toyota,Previa,1996,161.0,4.0,AUTOMATIC,rear wheel drive,Passenger Minivan,20,16,2031,2304,low,low
Toyota,Previa,1996,161.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,19,15,2031,2419,low,low
Toyota,Previa,1996,161.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,19,15,2031,2196,low,low
Toyota,Previa,1997,161.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,19,15,2031,2388,low,low
Toyota,Previa,1997,161.0,4.0,AUTOMATIC,rear wheel drive,Passenger Minivan,20,16,2031,2242,low,low
Toyota,Previa,1997,161.0,4.0,AUTOMATIC,all wheel drive,Passenger Minivan,19,15,2031,2728,low,low
Toyota,Previa,1997,161.0,4.0,AUTOMATIC,rear wheel drive,Passenger Minivan,20,16,2031,2580,low,low
Toyota,Prius c,2014,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,20030,low,low
Toyota,Prius c,2014,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,19080,low,low
Toyota,Prius c,2014,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,21765,low,low
Toyota,Prius c,2014,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,23360,low,low
Toyota,Prius c,2015,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,20340,low,low
Toyota,Prius c,2015,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,21765,low,low
Toyota,Prius c,2015,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,19540,low,low
Toyota,Prius c,2015,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,24475,low,low
Toyota,Prius c,2016,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,20360,low,low
Toyota,Prius c,2016,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,19560,low,low
Toyota,Prius c,2016,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,24495,low,low
Toyota,Prius c,2016,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,21785,low,low
Toyota,Prius c,2016,99.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,46,53,2031,21355,low,low
Toyota,Prius Prime,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,53,55,2031,27100,low,low
Toyota,Prius Prime,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,53,55,2031,33100,low,mid
Toyota,Prius Prime,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,53,55,2031,28800,low,low
Toyota,Prius v,2015,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,26675,low,low
Toyota,Prius v,2015,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,28060,low,low
Toyota,Prius v,2015,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,30935,low,mid
Toyota,Prius v,2015,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,29695,low,low
Toyota,Prius v,2016,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,26675,low,low
Toyota,Prius v,2016,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,28060,low,low
Toyota,Prius v,2016,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,30935,low,mid
Toyota,Prius v,2016,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,40,44,2031,29695,low,low
Toyota,Prius v,2017,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,39,43,2031,26675,low,low
Toyota,Prius v,2017,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,39,43,2031,29695,low,low
Toyota,Prius v,2017,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,39,43,2031,28060,low,low
Toyota,Prius v,2017,134.0,4.0,AUTOMATIC,front wheel drive,Wagon,39,43,2031,30935,low,mid
Toyota,Prius,2015,134.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,48,51,2031,25765,low,low
Toyota,Prius,2015,134.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,48,51,2031,30005,low,mid
Toyota,Prius,2015,134.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,48,51,2031,24200,low,low
Toyota,Prius,2015,134.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,48,51,2031,28435,low,low
Toyota,Prius,2015,134.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,48,51,2031,26985,low,low
Toyota,Prius,2015,134.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,48,51,2031,23215,low,low
Toyota,Prius,2016,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,24200,low,low
Toyota,Prius,2016,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,26250,low,low
Toyota,Prius,2016,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,28650,low,low
Toyota,Prius,2016,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,30000,low,mid
Toyota,Prius,2016,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,53,58,2031,24700,low,low
Toyota,Prius,2016,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,28100,low,low
Toyota,Prius,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,28115,low,low
Toyota,Prius,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,30015,low,mid
Toyota,Prius,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,29135,low,low
Toyota,Prius,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,26735,low,low
Toyota,Prius,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,50,54,2031,24685,low,low
Toyota,Prius,2017,121.0,4.0,AUTOMATIC,front wheel drive,4dr Hatchback,53,58,2031,25165,low,low
Chevrolet,Prizm,2000,125.0,4.0,MANUAL,front wheel drive,Sedan,34,27,1385,2130,low,low
Chevrolet,Prizm,2000,125.0,4.0,MANUAL,front wheel drive,Sedan,34,27,1385,2003,low,low
Chevrolet,Prizm,2001,125.0,4.0,MANUAL,front wheel drive,Sedan,37,27,1385,14155,low,low
Chevrolet,Prizm,2001,125.0,4.0,MANUAL,front wheel drive,Sedan,37,27,1385,16220,low,low
Chevrolet,Prizm,2002,125.0,4.0,MANUAL,front wheel drive,Sedan,37,27,1385,14330,low,low
Chevrolet,Prizm,2002,125.0,4.0,MANUAL,front wheel drive,Sedan,37,27,1385,16395,low,low
Ford,Probe,1995,118.0,4.0,MANUAL,front wheel drive,2dr Hatchback,30,23,5657,2000,low,low
Ford,Probe,1995,164.0,6.0,MANUAL,front wheel drive,2dr Hatchback,24,18,5657,2000,low,low
Ford,Probe,1996,164.0,6.0,MANUAL,front wheel drive,2dr Hatchback,24,18,5657,2000,low,low
Ford,Probe,1996,118.0,4.0,MANUAL,front wheel drive,2dr Hatchback,30,23,5657,2000,low,low
Ford,Probe,1997,118.0,4.0,MANUAL,front wheel drive,2dr Hatchback,30,23,5657,2000,low,low
Ford,Probe,1997,164.0,6.0,MANUAL,front wheel drive,2dr Hatchback,24,18,5657,2000,low,low
Mazda,Protege5,2002,130.0,4.0,MANUAL,front wheel drive,Wagon,28,22,586,16455,low,low
Mazda,Protege5,2003,130.0,4.0,MANUAL,front wheel drive,Wagon,28,22,586,16895,low,low
Mazda,Protege,2001,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,13885,low,low
Mazda,Protege,2001,103.0,4.0,MANUAL,front wheel drive,Sedan,31,25,586,12765,low,low
Mazda,Protege,2001,103.0,4.0,MANUAL,front wheel drive,Sedan,31,25,586,13485,low,low
Mazda,Protege,2001,140.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,18020,low,low
Mazda,Protege,2001,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,15535,low,low
Mazda,Protege,2002,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,15700,low,low
Mazda,Protege,2002,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,14975,low,low
Mazda,Protege,2002,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,13075,low,low
Mazda,Protege,2003,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,16140,low,low
Mazda,Protege,2003,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,15415,low,low
Mazda,Protege,2003,130.0,4.0,MANUAL,front wheel drive,Sedan,28,22,586,13680,low,low
Chrysler,Prowler,2001,253.0,6.0,AUTOMATIC,rear wheel drive,Convertible,21,15,1013,44625,low,mid
Chrysler,Prowler,2002,253.0,6.0,AUTOMATIC,rear wheel drive,Convertible,21,16,1013,44625,low,mid
Plymouth,Prowler,1999,253.0,6.0,AUTOMATIC,rear wheel drive,Convertible,21,15,535,20105,low,low
Plymouth,Prowler,2000,253.0,6.0,AUTOMATIC,rear wheel drive,Convertible,21,15,535,20901,low,low
Plymouth,Prowler,2001,253.0,6.0,AUTOMATIC,rear wheel drive,Convertible,21,15,535,44625,low,mid
Chrysler,PT Cruiser,2008,150.0,4.0,AUTOMATIC,front wheel drive,Wagon,24,19,1013,19785,low,low
Chrysler,PT Cruiser,2008,180.0,4.0,AUTOMATIC,front wheel drive,Wagon,24,18,1013,23515,low,low
Chrysler,PT Cruiser,2008,150.0,4.0,MANUAL,front wheel drive,Convertible,26,21,1013,18430,low,low
Chrysler,PT Cruiser,2008,150.0,4.0,MANUAL,front wheel drive,Wagon,26,21,1013,15970,low,low
Chrysler,PT Cruiser,2009,150.0,4.0,MANUAL,front wheel drive,Wagon,26,21,1013,18000,low,low
Chrysler,PT Cruiser,2009,150.0,4.0,AUTOMATIC,front wheel drive,Wagon,24,19,1013,20780,low,low
Chrysler,PT Cruiser,2009,180.0,4.0,AUTOMATIC,front wheel drive,Wagon,24,18,1013,24510,low,low
Chrysler,PT Cruiser,2010,150.0,4.0,AUTOMATIC,front wheel drive,Wagon,24,19,1013,18275,low,low
Nissan,Pulsar,1990,90.0,4.0,MANUAL,front wheel drive,Coupe,31,23,2009,2000,low,low
Audi,Q3,2015,200.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,20,3105,32500,low,mid
Audi,Q3,2015,200.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,20,3105,36400,low,mid
Audi,Q3,2015,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,38500,low,mid
Audi,Q3,2015,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,34600,low,mid
Audi,Q3,2016,200.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,20,3105,38600,low,mid
Audi,Q3,2016,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,40700,low,mid
Audi,Q3,2016,200.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,29,20,3105,33700,low,mid
Audi,Q3,2016,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,35800,low,mid
Audi,Q3,2017,200.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,28,20,3105,34500,low,mid
Audi,Q3,2017,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,41300,low,mid
Audi,Q3,2017,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,36600,low,mid
Audi,Q3,2017,200.0,4.0,AUTOMATIC,all wheel drive,4dr SUV,28,20,3105,33900,low,mid
Audi,Q3,2017,200.0,4.0,AUTOMATIC,front wheel drive,4dr SUV,28,20,3105,31800,low,mid
